,id_code,experiment,plate,well,sirna,well_type,img_path_root,cell_type
850,HEPG2-04_2_H22,HEPG2-04,2,H22,27,positive_control,train/HEPG2-04/Plate2/H22_s1,HEPG2
851,HEPG2-04_2_H22,HEPG2-04,2,H22,27,positive_control,train/HEPG2-04/Plate2/H22_s2,HEPG2
852,HEPG2-04_2_J03,HEPG2-04,2,J03,14,positive_control,train/HEPG2-04/Plate2/J03_s1,HEPG2
853,HEPG2-04_2_J03,HEPG2-04,2,J03,14,positive_control,train/HEPG2-04/Plate2/J03_s2,HEPG2
854,HEPG2-04_2_J07,HEPG2-04,2,J07,28,positive_control,train/HEPG2-04/Plate2/J07_s1,HEPG2
855,HEPG2-04_2_J07,HEPG2-04,2,J07,28,positive_control,train/HEPG2-04/Plate2/J07_s2,HEPG2
856,HEPG2-04_2_J11,HEPG2-04,2,J11,13,positive_control,train/HEPG2-04/Plate2/J11_s1,HEPG2
857,HEPG2-04_2_J11,HEPG2-04,2,J11,13,positive_control,train/HEPG2-04/Plate2/J11_s2,HEPG2
858,HEPG2-04_2_J15,HEPG2-04,2,J15,29,positive_control,train/HEPG2-04/Plate2/J15_s1,HEPG2
859,HEPG2-04_2_J15,HEPG2-04,2,J15,29,positive_control,train/HEPG2-04/Plate2/J15_s2,HEPG2
860,HEPG2-04_2_J19,HEPG2-04,2,J19,6,positive_control,train/HEPG2-04/Plate2/J19_s1,HEPG2
861,HEPG2-04_2_J19,HEPG2-04,2,J19,6,positive_control,train/HEPG2-04/Plate2/J19_s2,HEPG2
862,HEPG2-04_2_J22,HEPG2-04,2,J22,3,positive_control,train/HEPG2-04/Plate2/J22_s1,HEPG2
863,HEPG2-04_2_J22,HEPG2-04,2,J22,3,positive_control,train/HEPG2-04/Plate2/J22_s2,HEPG2
864,HEPG2-04_2_M03,HEPG2-04,2,M03,18,positive_control,train/HEPG2-04/Plate2/M03_s1,HEPG2
865,HEPG2-04_2_M03,HEPG2-04,2,M03,18,positive_control,train/HEPG2-04/Plate2/M03_s2,HEPG2
866,HEPG2-04_2_M07,HEPG2-04,2,M07,0,positive_control,train/HEPG2-04/Plate2/M07_s1,HEPG2
867,HEPG2-04_2_M07,HEPG2-04,2,M07,0,positive_control,train/HEPG2-04/Plate2/M07_s2,HEPG2
868,HEPG2-04_2_M11,HEPG2-04,2,M11,17,positive_control,train/HEPG2-04/Plate2/M11_s1,HEPG2
869,HEPG2-04_2_M11,HEPG2-04,2,M11,17,positive_control,train/HEPG2-04/Plate2/M11_s2,HEPG2
870,HEPG2-04_2_M15,HEPG2-04,2,M15,16,positive_control,train/HEPG2-04/Plate2/M15_s1,HEPG2
871,HEPG2-04_2_M15,HEPG2-04,2,M15,16,positive_control,train/HEPG2-04/Plate2/M15_s2,HEPG2
872,HEPG2-04_2_M19,HEPG2-04,2,M19,8,positive_control,train/HEPG2-04/Plate2/M19_s1,HEPG2
873,HEPG2-04_2_M19,HEPG2-04,2,M19,8,positive_control,train/HEPG2-04/Plate2/M19_s2,HEPG2
874,HEPG2-04_2_M22,HEPG2-04,2,M22,25,positive_control,train/HEPG2-04/Plate2/M22_s1,HEPG2
875,HEPG2-04_2_M22,HEPG2-04,2,M22,25,positive_control,train/HEPG2-04/Plate2/M22_s2,HEPG2
876,HEPG2-04_3_B02,HEPG2-04,3,B02,30,negative_control,train/HEPG2-04/Plate3/B02_s1,HEPG2
877,HEPG2-04_3_B02,HEPG2-04,3,B02,30,negative_control,train/HEPG2-04/Plate3/B02_s2,HEPG2
878,HEPG2-04_3_C03,HEPG2-04,3,C03,28,positive_control,train/HEPG2-04/Plate3/C03_s1,HEPG2
879,HEPG2-04_3_C03,HEPG2-04,3,C03,28,positive_control,train/HEPG2-04/Plate3/C03_s2,HEPG2
880,HEPG2-04_3_C07,HEPG2-04,3,C07,3,positive_control,train/HEPG2-04/Plate3/C07_s1,HEPG2
881,HEPG2-04_3_C07,HEPG2-04,3,C07,3,positive_control,train/HEPG2-04/Plate3/C07_s2,HEPG2
882,HEPG2-04_3_C11,HEPG2-04,3,C11,22,positive_control,train/HEPG2-04/Plate3/C11_s1,HEPG2
883,HEPG2-04_3_C11,HEPG2-04,3,C11,22,positive_control,train/HEPG2-04/Plate3/C11_s2,HEPG2
884,HEPG2-04_3_C15,HEPG2-04,3,C15,11,positive_control,train/HEPG2-04/Plate3/C15_s1,HEPG2
885,HEPG2-04_3_C15,HEPG2-04,3,C15,11,positive_control,train/HEPG2-04/Plate3/C15_s2,HEPG2
886,HEPG2-04_3_C19,HEPG2-04,3,C19,17,positive_control,train/HEPG2-04/Plate3/C19_s1,HEPG2
887,HEPG2-04_3_C19,HEPG2-04,3,C19,17,positive_control,train/HEPG2-04/Plate3/C19_s2,HEPG2
888,HEPG2-04_3_C22,HEPG2-04,3,C22,26,positive_control,train/HEPG2-04/Plate3/C22_s1,HEPG2
889,HEPG2-04_3_C22,HEPG2-04,3,C22,26,positive_control,train/HEPG2-04/Plate3/C22_s2,HEPG2
890,HEPG2-04_3_F03,HEPG2-04,3,F03,25,positive_control,train/HEPG2-04/Plate3/F03_s1,HEPG2
891,HEPG2-04_3_F03,HEPG2-04,3,F03,25,positive_control,train/HEPG2-04/Plate3/F03_s2,HEPG2
892,HEPG2-04_3_F07,HEPG2-04,3,F07,23,positive_control,train/HEPG2-04/Plate3/F07_s1,HEPG2
893,HEPG2-04_3_F07,HEPG2-04,3,F07,23,positive_control,train/HEPG2-04/Plate3/F07_s2,HEPG2
894,HEPG2-04_3_F11,HEPG2-04,3,F11,15,positive_control,train/HEPG2-04/Plate3/F11_s1,HEPG2
895,HEPG2-04_3_F11,HEPG2-04,3,F11,15,positive_control,train/HEPG2-04/Plate3/F11_s2,HEPG2
896,HEPG2-04_3_F15,HEPG2-04,3,F15,2,positive_control,train/HEPG2-04/Plate3/F15_s1,HEPG2
897,HEPG2-04_3_F15,HEPG2-04,3,F15,2,positive_control,train/HEPG2-04/Plate3/F15_s2,HEPG2
898,HEPG2-04_3_F19,HEPG2-04,3,F19,20,positive_control,train/HEPG2-04/Plate3/F19_s1,HEPG2
899,HEPG2-04_3_F19,HEPG2-04,3,F19,20,positive_control,train/HEPG2-04/Plate3/F19_s2,HEPG2
900,HEPG2-04_3_F22,HEPG2-04,3,F22,7,positive_control,train/HEPG2-04/Plate3/F22_s1,HEPG2
901,HEPG2-04_3_F22,HEPG2-04,3,F22,7,positive_control,train/HEPG2-04/Plate3/F22_s2,HEPG2
902,HEPG2-04_3_H03,HEPG2-04,3,H03,5,positive_control,train/HEPG2-04/Plate3/H03_s1,HEPG2
903,HEPG2-04_3_H03,HEPG2-04,3,H03,5,positive_control,train/HEPG2-04/Plate3/H03_s2,HEPG2
904,HEPG2-04_3_H07,HEPG2-04,3,H07,8,positive_control,train/HEPG2-04/Plate3/H07_s1,HEPG2
905,HEPG2-04_3_H07,HEPG2-04,3,H07,8,positive_control,train/HEPG2-04/Plate3/H07_s2,HEPG2
906,HEPG2-04_3_H11,HEPG2-04,3,H11,10,positive_control,train/HEPG2-04/Plate3/H11_s1,HEPG2
907,HEPG2-04_3_H11,HEPG2-04,3,H11,10,positive_control,train/HEPG2-04/Plate3/H11_s2,HEPG2
908,HEPG2-04_3_H15,HEPG2-04,3,H15,24,positive_control,train/HEPG2-04/Plate3/H15_s1,HEPG2
909,HEPG2-04_3_H15,HEPG2-04,3,H15,24,positive_control,train/HEPG2-04/Plate3/H15_s2,HEPG2
910,HEPG2-04_3_H19,HEPG2-04,3,H19,6,positive_control,train/HEPG2-04/Plate3/H19_s1,HEPG2
911,HEPG2-04_3_H19,HEPG2-04,3,H19,6,positive_control,train/HEPG2-04/Plate3/H19_s2,HEPG2
912,HEPG2-04_3_H22,HEPG2-04,3,H22,16,positive_control,train/HEPG2-04/Plate3/H22_s1,HEPG2
913,HEPG2-04_3_H22,HEPG2-04,3,H22,16,positive_control,train/HEPG2-04/Plate3/H22_s2,HEPG2
914,HEPG2-04_3_J03,HEPG2-04,3,J03,0,positive_control,train/HEPG2-04/Plate3/J03_s1,HEPG2
915,HEPG2-04_3_J03,HEPG2-04,3,J03,0,positive_control,train/HEPG2-04/Plate3/J03_s2,HEPG2
916,HEPG2-04_3_J07,HEPG2-04,3,J07,12,positive_control,train/HEPG2-04/Plate3/J07_s1,HEPG2
917,HEPG2-04_3_J07,HEPG2-04,3,J07,12,positive_control,train/HEPG2-04/Plate3/J07_s2,HEPG2
918,HEPG2-04_3_J11,HEPG2-04,3,J11,29,positive_control,train/HEPG2-04/Plate3/J11_s1,HEPG2
919,HEPG2-04_3_J11,HEPG2-04,3,J11,29,positive_control,train/HEPG2-04/Plate3/J11_s2,HEPG2
920,HEPG2-04_3_J15,HEPG2-04,3,J15,14,positive_control,train/HEPG2-04/Plate3/J15_s1,HEPG2
921,HEPG2-04_3_J15,HEPG2-04,3,J15,14,positive_control,train/HEPG2-04/Plate3/J15_s2,HEPG2
922,HEPG2-04_3_J19,HEPG2-04,3,J19,19,positive_control,train/HEPG2-04/Plate3/J19_s1,HEPG2
923,HEPG2-04_3_J19,HEPG2-04,3,J19,19,positive_control,train/HEPG2-04/Plate3/J19_s2,HEPG2
924,HEPG2-04_3_J22,HEPG2-04,3,J22,13,positive_control,train/HEPG2-04/Plate3/J22_s1,HEPG2
925,HEPG2-04_3_J22,HEPG2-04,3,J22,13,positive_control,train/HEPG2-04/Plate3/J22_s2,HEPG2
926,HEPG2-04_3_M03,HEPG2-04,3,M03,1,positive_control,train/HEPG2-04/Plate3/M03_s1,HEPG2
927,HEPG2-04_3_M03,HEPG2-04,3,M03,1,positive_control,train/HEPG2-04/Plate3/M03_s2,HEPG2
928,HEPG2-04_3_M07,HEPG2-04,3,M07,18,positive_control,train/HEPG2-04/Plate3/M07_s1,HEPG2
929,HEPG2-04_3_M07,HEPG2-04,3,M07,18,positive_control,train/HEPG2-04/Plate3/M07_s2,HEPG2
930,HEPG2-04_3_M11,HEPG2-04,3,M11,9,positive_control,train/HEPG2-04/Plate3/M11_s1,HEPG2
931,HEPG2-04_3_M11,HEPG2-04,3,M11,9,positive_control,train/HEPG2-04/Plate3/M11_s2,HEPG2
932,HEPG2-04_3_M15,HEPG2-04,3,M15,4,positive_control,train/HEPG2-04/Plate3/M15_s1,HEPG2
933,HEPG2-04_3_M15,HEPG2-04,3,M15,4,positive_control,train/HEPG2-04/Plate3/M15_s2,HEPG2
934,HEPG2-04_3_M19,HEPG2-04,3,M19,27,positive_control,train/HEPG2-04/Plate3/M19_s1,HEPG2
935,HEPG2-04_3_M19,HEPG2-04,3,M19,27,positive_control,train/HEPG2-04/Plate3/M19_s2,HEPG2
936,HEPG2-04_3_M22,HEPG2-04,3,M22,21,positive_control,train/HEPG2-04/Plate3/M22_s1,HEPG2
937,HEPG2-04_3_M22,HEPG2-04,3,M22,21,positive_control,train/HEPG2-04/Plate3/M22_s2,HEPG2
938,HEPG2-04_4_B02,HEPG2-04,4,B02,30,negative_control,train/HEPG2-04/Plate4/B02_s1,HEPG2
939,HEPG2-04_4_B02,HEPG2-04,4,B02,30,negative_control,train/HEPG2-04/Plate4/B02_s2,HEPG2
940,HEPG2-04_4_C03,HEPG2-04,4,C03,22,positive_control,train/HEPG2-04/Plate4/C03_s1,HEPG2
941,HEPG2-04_4_C03,HEPG2-04,4,C03,22,positive_control,train/HEPG2-04/Plate4/C03_s2,HEPG2
942,HEPG2-04_4_C07,HEPG2-04,4,C07,10,positive_control,train/HEPG2-04/Plate4/C07_s1,HEPG2
943,HEPG2-04_4_C07,HEPG2-04,4,C07,10,positive_control,train/HEPG2-04/Plate4/C07_s2,HEPG2
944,HEPG2-04_4_C11,HEPG2-04,4,C11,19,positive_control,train/HEPG2-04/Plate4/C11_s1,HEPG2
945,HEPG2-04_4_C11,HEPG2-04,4,C11,19,positive_control,train/HEPG2-04/Plate4/C11_s2,HEPG2
946,HEPG2-04_4_C15,HEPG2-04,4,C15,1,positive_control,train/HEPG2-04/Plate4/C15_s1,HEPG2
947,HEPG2-04_4_C15,HEPG2-04,4,C15,1,positive_control,train/HEPG2-04/Plate4/C15_s2,HEPG2
948,HEPG2-04_4_C19,HEPG2-04,4,C19,20,positive_control,train/HEPG2-04/Plate4/C19_s1,HEPG2
949,HEPG2-04_4_C19,HEPG2-04,4,C19,20,positive_control,train/HEPG2-04/Plate4/C19_s2,HEPG2
950,HEPG2-04_4_C22,HEPG2-04,4,C22,28,positive_control,train/HEPG2-04/Plate4/C22_s1,HEPG2
951,HEPG2-04_4_C22,HEPG2-04,4,C22,28,positive_control,train/HEPG2-04/Plate4/C22_s2,HEPG2
952,HEPG2-04_4_F03,HEPG2-04,4,F03,5,positive_control,train/HEPG2-04/Plate4/F03_s1,HEPG2
953,HEPG2-04_4_F03,HEPG2-04,4,F03,5,positive_control,train/HEPG2-04/Plate4/F03_s2,HEPG2
954,HEPG2-04_4_F07,HEPG2-04,4,F07,18,positive_control,train/HEPG2-04/Plate4/F07_s1,HEPG2
955,HEPG2-04_4_F07,HEPG2-04,4,F07,18,positive_control,train/HEPG2-04/Plate4/F07_s2,HEPG2
956,HEPG2-04_4_F11,HEPG2-04,4,F11,15,positive_control,train/HEPG2-04/Plate4/F11_s1,HEPG2
957,HEPG2-04_4_F11,HEPG2-04,4,F11,15,positive_control,train/HEPG2-04/Plate4/F11_s2,HEPG2
958,HEPG2-04_4_F15,HEPG2-04,4,F15,25,positive_control,train/HEPG2-04/Plate4/F15_s1,HEPG2
959,HEPG2-04_4_F15,HEPG2-04,4,F15,25,positive_control,train/HEPG2-04/Plate4/F15_s2,HEPG2
960,HEPG2-04_4_F19,HEPG2-04,4,F19,9,positive_control,train/HEPG2-04/Plate4/F19_s1,HEPG2
961,HEPG2-04_4_F19,HEPG2-04,4,F19,9,positive_control,train/HEPG2-04/Plate4/F19_s2,HEPG2
962,HEPG2-04_4_F22,HEPG2-04,4,F22,13,positive_control,train/HEPG2-04/Plate4/F22_s1,HEPG2
963,HEPG2-04_4_F22,HEPG2-04,4,F22,13,positive_control,train/HEPG2-04/Plate4/F22_s2,HEPG2
964,HEPG2-04_4_H03,HEPG2-04,4,H03,16,positive_control,train/HEPG2-04/Plate4/H03_s1,HEPG2
965,HEPG2-04_4_H03,HEPG2-04,4,H03,16,positive_control,train/HEPG2-04/Plate4/H03_s2,HEPG2
966,HEPG2-04_4_H07,HEPG2-04,4,H07,4,positive_control,train/HEPG2-04/Plate4/H07_s1,HEPG2
967,HEPG2-04_4_H07,HEPG2-04,4,H07,4,positive_control,train/HEPG2-04/Plate4/H07_s2,HEPG2
968,HEPG2-04_4_H11,HEPG2-04,4,H11,7,positive_control,train/HEPG2-04/Plate4/H11_s1,HEPG2
969,HEPG2-04_4_H11,HEPG2-04,4,H11,7,positive_control,train/HEPG2-04/Plate4/H11_s2,HEPG2
970,HEPG2-04_4_H15,HEPG2-04,4,H15,3,positive_control,train/HEPG2-04/Plate4/H15_s1,HEPG2
971,HEPG2-04_4_H15,HEPG2-04,4,H15,3,positive_control,train/HEPG2-04/Plate4/H15_s2,HEPG2
972,HEPG2-04_4_H19,HEPG2-04,4,H19,21,positive_control,train/HEPG2-04/Plate4/H19_s1,HEPG2
973,HEPG2-04_4_H19,HEPG2-04,4,H19,21,positive_control,train/HEPG2-04/Plate4/H19_s2,HEPG2
974,HEPG2-04_4_H22,HEPG2-04,4,H22,27,positive_control,train/HEPG2-04/Plate4/H22_s1,HEPG2
975,HEPG2-04_4_H22,HEPG2-04,4,H22,27,positive_control,train/HEPG2-04/Plate4/H22_s2,HEPG2
976,HEPG2-04_4_J03,HEPG2-04,4,J03,26,positive_control,train/HEPG2-04/Plate4/J03_s1,HEPG2
977,HEPG2-04_4_J03,HEPG2-04,4,J03,26,positive_control,train/HEPG2-04/Plate4/J03_s2,HEPG2
978,HEPG2-04_4_J07,HEPG2-04,4,J07,12,positive_control,train/HEPG2-04/Plate4/J07_s1,HEPG2
979,HEPG2-04_4_J07,HEPG2-04,4,J07,12,positive_control,train/HEPG2-04/Plate4/J07_s2,HEPG2
980,HEPG2-04_4_J11,HEPG2-04,4,J11,17,positive_control,train/HEPG2-04/Plate4/J11_s1,HEPG2
981,HEPG2-04_4_J11,HEPG2-04,4,J11,17,positive_control,train/HEPG2-04/Plate4/J11_s2,HEPG2
982,HEPG2-04_4_J15,HEPG2-04,4,J15,11,positive_control,train/HEPG2-04/Plate4/J15_s1,HEPG2
983,HEPG2-04_4_J15,HEPG2-04,4,J15,11,positive_control,train/HEPG2-04/Plate4/J15_s2,HEPG2
984,HEPG2-04_4_J19,HEPG2-04,4,J19,24,positive_control,train/HEPG2-04/Plate4/J19_s1,HEPG2
985,HEPG2-04_4_J19,HEPG2-04,4,J19,24,positive_control,train/HEPG2-04/Plate4/J19_s2,HEPG2
986,HEPG2-04_4_J22,HEPG2-04,4,J22,2,positive_control,train/HEPG2-04/Plate4/J22_s1,HEPG2
987,HEPG2-04_4_J22,HEPG2-04,4,J22,2,positive_control,train/HEPG2-04/Plate4/J22_s2,HEPG2
988,HEPG2-04_4_M03,HEPG2-04,4,M03,6,positive_control,train/HEPG2-04/Plate4/M03_s1,HEPG2
989,HEPG2-04_4_M03,HEPG2-04,4,M03,6,positive_control,train/HEPG2-04/Plate4/M03_s2,HEPG2
990,HEPG2-04_4_M07,HEPG2-04,4,M07,23,positive_control,train/HEPG2-04/Plate4/M07_s1,HEPG2
991,HEPG2-04_4_M07,HEPG2-04,4,M07,23,positive_control,train/HEPG2-04/Plate4/M07_s2,HEPG2
992,HEPG2-04_4_M11,HEPG2-04,4,M11,14,positive_control,train/HEPG2-04/Plate4/M11_s1,HEPG2
993,HEPG2-04_4_M11,HEPG2-04,4,M11,14,positive_control,train/HEPG2-04/Plate4/M11_s2,HEPG2
994,HEPG2-04_4_M15,HEPG2-04,4,M15,0,positive_control,train/HEPG2-04/Plate4/M15_s1,HEPG2
995,HEPG2-04_4_M15,HEPG2-04,4,M15,0,positive_control,train/HEPG2-04/Plate4/M15_s2,HEPG2
996,HEPG2-04_4_M19,HEPG2-04,4,M19,29,positive_control,train/HEPG2-04/Plate4/M19_s1,HEPG2
997,HEPG2-04_4_M19,HEPG2-04,4,M19,29,positive_control,train/HEPG2-04/Plate4/M19_s2,HEPG2
998,HEPG2-04_4_M22,HEPG2-04,4,M22,8,positive_control,train/HEPG2-04/Plate4/M22_s1,HEPG2
999,HEPG2-04_4_M22,HEPG2-04,4,M22,8,positive_control,train/HEPG2-04/Plate4/M22_s2,HEPG2
1000,HEPG2-05_1_B02,HEPG2-05,1,B02,30,negative_control,train/HEPG2-05/Plate1/B02_s1,HEPG2
1001,HEPG2-05_1_B02,HEPG2-05,1,B02,30,negative_control,train/HEPG2-05/Plate1/B02_s2,HEPG2
1002,HEPG2-05_1_C03,HEPG2-05,1,C03,16,positive_control,train/HEPG2-05/Plate1/C03_s1,HEPG2
1003,HEPG2-05_1_C03,HEPG2-05,1,C03,16,positive_control,train/HEPG2-05/Plate1/C03_s2,HEPG2
1004,HEPG2-05_1_C07,HEPG2-05,1,C07,8,positive_control,train/HEPG2-05/Plate1/C07_s1,HEPG2
1005,HEPG2-05_1_C07,HEPG2-05,1,C07,8,positive_control,train/HEPG2-05/Plate1/C07_s2,HEPG2
1006,HEPG2-05_1_C11,HEPG2-05,1,C11,3,positive_control,train/HEPG2-05/Plate1/C11_s1,HEPG2
1007,HEPG2-05_1_C11,HEPG2-05,1,C11,3,positive_control,train/HEPG2-05/Plate1/C11_s2,HEPG2
1008,HEPG2-05_1_C15,HEPG2-05,1,C15,2,positive_control,train/HEPG2-05/Plate1/C15_s1,HEPG2
1009,HEPG2-05_1_C15,HEPG2-05,1,C15,2,positive_control,train/HEPG2-05/Plate1/C15_s2,HEPG2
1010,HEPG2-05_1_C19,HEPG2-05,1,C19,11,positive_control,train/HEPG2-05/Plate1/C19_s1,HEPG2
1011,HEPG2-05_1_C19,HEPG2-05,1,C19,11,positive_control,train/HEPG2-05/Plate1/C19_s2,HEPG2
1012,HEPG2-05_1_C22,HEPG2-05,1,C22,27,positive_control,train/HEPG2-05/Plate1/C22_s1,HEPG2
1013,HEPG2-05_1_C22,HEPG2-05,1,C22,27,positive_control,train/HEPG2-05/Plate1/C22_s2,HEPG2
1014,HEPG2-05_1_F03,HEPG2-05,1,F03,22,positive_control,train/HEPG2-05/Plate1/F03_s1,HEPG2
1015,HEPG2-05_1_F03,HEPG2-05,1,F03,22,positive_control,train/HEPG2-05/Plate1/F03_s2,HEPG2
1016,HEPG2-05_1_F07,HEPG2-05,1,F07,0,positive_control,train/HEPG2-05/Plate1/F07_s1,HEPG2
1017,HEPG2-05_1_F07,HEPG2-05,1,F07,0,positive_control,train/HEPG2-05/Plate1/F07_s2,HEPG2
1018,HEPG2-05_1_F11,HEPG2-05,1,F11,19,positive_control,train/HEPG2-05/Plate1/F11_s1,HEPG2
1019,HEPG2-05_1_F11,HEPG2-05,1,F11,19,positive_control,train/HEPG2-05/Plate1/F11_s2,HEPG2
1020,HEPG2-05_1_F15,HEPG2-05,1,F15,14,positive_control,train/HEPG2-05/Plate1/F15_s1,HEPG2
1021,HEPG2-05_1_F15,HEPG2-05,1,F15,14,positive_control,train/HEPG2-05/Plate1/F15_s2,HEPG2
1022,HEPG2-05_1_F19,HEPG2-05,1,F19,4,positive_control,train/HEPG2-05/Plate1/F19_s1,HEPG2
1023,HEPG2-05_1_F19,HEPG2-05,1,F19,4,positive_control,train/HEPG2-05/Plate1/F19_s2,HEPG2
1024,HEPG2-05_1_F22,HEPG2-05,1,F22,1,positive_control,train/HEPG2-05/Plate1/F22_s1,HEPG2
1025,HEPG2-05_1_F22,HEPG2-05,1,F22,1,positive_control,train/HEPG2-05/Plate1/F22_s2,HEPG2
1026,HEPG2-05_1_H03,HEPG2-05,1,H03,23,positive_control,train/HEPG2-05/Plate1/H03_s1,HEPG2
1027,HEPG2-05_1_H03,HEPG2-05,1,H03,23,positive_control,train/HEPG2-05/Plate1/H03_s2,HEPG2
1028,HEPG2-05_1_H07,HEPG2-05,1,H07,28,positive_control,train/HEPG2-05/Plate1/H07_s1,HEPG2
1029,HEPG2-05_1_H07,HEPG2-05,1,H07,28,positive_control,train/HEPG2-05/Plate1/H07_s2,HEPG2
1030,HEPG2-05_1_H11,HEPG2-05,1,H11,7,positive_control,train/HEPG2-05/Plate1/H11_s1,HEPG2
1031,HEPG2-05_1_H11,HEPG2-05,1,H11,7,positive_control,train/HEPG2-05/Plate1/H11_s2,HEPG2
1032,HEPG2-05_1_H15,HEPG2-05,1,H15,12,positive_control,train/HEPG2-05/Plate1/H15_s1,HEPG2
1033,HEPG2-05_1_H15,HEPG2-05,1,H15,12,positive_control,train/HEPG2-05/Plate1/H15_s2,HEPG2
1034,HEPG2-05_1_H19,HEPG2-05,1,H19,29,positive_control,train/HEPG2-05/Plate1/H19_s1,HEPG2
1035,HEPG2-05_1_H19,HEPG2-05,1,H19,29,positive_control,train/HEPG2-05/Plate1/H19_s2,HEPG2
1036,HEPG2-05_1_H22,HEPG2-05,1,H22,6,positive_control,train/HEPG2-05/Plate1/H22_s1,HEPG2
1037,HEPG2-05_1_H22,HEPG2-05,1,H22,6,positive_control,train/HEPG2-05/Plate1/H22_s2,HEPG2
1038,HEPG2-05_1_J03,HEPG2-05,1,J03,24,positive_control,train/HEPG2-05/Plate1/J03_s1,HEPG2
1039,HEPG2-05_1_J03,HEPG2-05,1,J03,24,positive_control,train/HEPG2-05/Plate1/J03_s2,HEPG2
1040,HEPG2-05_1_J07,HEPG2-05,1,J07,17,positive_control,train/HEPG2-05/Plate1/J07_s1,HEPG2
1041,HEPG2-05_1_J07,HEPG2-05,1,J07,17,positive_control,train/HEPG2-05/Plate1/J07_s2,HEPG2
1042,HEPG2-05_1_J11,HEPG2-05,1,J11,15,positive_control,train/HEPG2-05/Plate1/J11_s1,HEPG2
1043,HEPG2-05_1_J11,HEPG2-05,1,J11,15,positive_control,train/HEPG2-05/Plate1/J11_s2,HEPG2
1044,HEPG2-05_1_J15,HEPG2-05,1,J15,26,positive_control,train/HEPG2-05/Plate1/J15_s1,HEPG2
1045,HEPG2-05_1_J15,HEPG2-05,1,J15,26,positive_control,train/HEPG2-05/Plate1/J15_s2,HEPG2
1046,HEPG2-05_1_J19,HEPG2-05,1,J19,21,positive_control,train/HEPG2-05/Plate1/J19_s1,HEPG2
1047,HEPG2-05_1_J19,HEPG2-05,1,J19,21,positive_control,train/HEPG2-05/Plate1/J19_s2,HEPG2
1048,HEPG2-05_1_J22,HEPG2-05,1,J22,18,positive_control,train/HEPG2-05/Plate1/J22_s1,HEPG2
1049,HEPG2-05_1_J22,HEPG2-05,1,J22,18,positive_control,train/HEPG2-05/Plate1/J22_s2,HEPG2
1050,HEPG2-05_1_M03,HEPG2-05,1,M03,20,positive_control,train/HEPG2-05/Plate1/M03_s1,HEPG2
1051,HEPG2-05_1_M03,HEPG2-05,1,M03,20,positive_control,train/HEPG2-05/Plate1/M03_s2,HEPG2
1052,HEPG2-05_1_M07,HEPG2-05,1,M07,9,positive_control,train/HEPG2-05/Plate1/M07_s1,HEPG2
1053,HEPG2-05_1_M07,HEPG2-05,1,M07,9,positive_control,train/HEPG2-05/Plate1/M07_s2,HEPG2
1054,HEPG2-05_1_M11,HEPG2-05,1,M11,25,positive_control,train/HEPG2-05/Plate1/M11_s1,HEPG2
1055,HEPG2-05_1_M11,HEPG2-05,1,M11,25,positive_control,train/HEPG2-05/Plate1/M11_s2,HEPG2
1056,HEPG2-05_1_M15,HEPG2-05,1,M15,10,positive_control,train/HEPG2-05/Plate1/M15_s1,HEPG2
1057,HEPG2-05_1_M15,HEPG2-05,1,M15,10,positive_control,train/HEPG2-05/Plate1/M15_s2,HEPG2
1058,HEPG2-05_1_M19,HEPG2-05,1,M19,5,positive_control,train/HEPG2-05/Plate1/M19_s1,HEPG2
1059,HEPG2-05_1_M19,HEPG2-05,1,M19,5,positive_control,train/HEPG2-05/Plate1/M19_s2,HEPG2
1060,HEPG2-05_1_M22,HEPG2-05,1,M22,13,positive_control,train/HEPG2-05/Plate1/M22_s1,HEPG2
1061,HEPG2-05_1_M22,HEPG2-05,1,M22,13,positive_control,train/HEPG2-05/Plate1/M22_s2,HEPG2
1062,HEPG2-05_2_B02,HEPG2-05,2,B02,30,negative_control,train/HEPG2-05/Plate2/B02_s1,HEPG2
1063,HEPG2-05_2_B02,HEPG2-05,2,B02,30,negative_control,train/HEPG2-05/Plate2/B02_s2,HEPG2
1064,HEPG2-05_2_C03,HEPG2-05,2,C03,24,positive_control,train/HEPG2-05/Plate2/C03_s1,HEPG2
1065,HEPG2-05_2_C03,HEPG2-05,2,C03,24,positive_control,train/HEPG2-05/Plate2/C03_s2,HEPG2
1066,HEPG2-05_2_C07,HEPG2-05,2,C07,4,positive_control,train/HEPG2-05/Plate2/C07_s1,HEPG2
1067,HEPG2-05_2_C07,HEPG2-05,2,C07,4,positive_control,train/HEPG2-05/Plate2/C07_s2,HEPG2
1068,HEPG2-05_2_C11,HEPG2-05,2,C11,20,positive_control,train/HEPG2-05/Plate2/C11_s1,HEPG2
1069,HEPG2-05_2_C11,HEPG2-05,2,C11,20,positive_control,train/HEPG2-05/Plate2/C11_s2,HEPG2
1070,HEPG2-05_2_C15,HEPG2-05,2,C15,25,positive_control,train/HEPG2-05/Plate2/C15_s1,HEPG2
1071,HEPG2-05_2_C15,HEPG2-05,2,C15,25,positive_control,train/HEPG2-05/Plate2/C15_s2,HEPG2
1072,HEPG2-05_2_C19,HEPG2-05,2,C19,6,positive_control,train/HEPG2-05/Plate2/C19_s1,HEPG2
1073,HEPG2-05_2_C19,HEPG2-05,2,C19,6,positive_control,train/HEPG2-05/Plate2/C19_s2,HEPG2
